,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
5164,5,3/10/2012,120700,4.0,,6.6,91.2,7.99,31.5,48.3,22.18,13.0
5165,5,3/10/2012,120700,6.0,,6.6,91.4,7.99,31.5,48.3,22.22,10.0
5166,5,3/10/2012,120700,8.0,,6.7,91.8,7.99,31.5,48.3,22.27,10.0
5167,5,5/11/2012,151600,0.2,5.0,7.7,111.7,7.97,32.0,49.0,25.13,8.3
5168,5,5/11/2012,151600,2.0,,7.6,111.1,7.96,32.1,49.1,25.13,8.3
5169,5,5/11/2012,151600,4.0,,7.5,109.6,7.96,32.1,49.2,25.21,8.5
5170,5,5/11/2012,151600,6.0,,7.4,108.5,7.96,32.1,49.1,25.25,8.8
5171,5,5/11/2012,151600,8.0,,7.4,108.4,7.96,32.1,49.1,25.24,8.9
5172,5,11/12/2012,93700,0.2,1.4,5.6,83.7,7.68,31.2,47.9,27.37,5.0
5173,5,11/12/2012,93700,10.0,,5.6,84.0,7.68,31.2,47.9,27.37,7.7
5174,5,11/12/2012,93700,2.0,,5.6,84.4,7.67,30.9,47.4,27.39,5.1
5175,5,11/12/2012,93700,4.0,,5.5,83.2,7.68,31.3,48.0,27.37,5.2
5176,5,11/12/2012,93700,6.0,,5.5,83.1,7.68,31.2,47.9,27.37,5.4
5177,5,11/12/2012,93700,8.0,,5.5,83.1,7.68,31.1,47.8,27.38,5.4
5178,5,22/01/2013,93300,0.2,3.0,6.2,96.1,7.84,33.1,50.4,28.77,0.6
5179,5,22/01/2013,93300,2.0,,6.1,94.9,7.84,33.3,50.8,28.75,0.6
5180,5,22/01/2013,93300,4.0,,6.0,93.4,7.84,33.4,50.8,28.72,0.7
5181,5,22/01/2013,93300,6.0,,6.0,93.2,7.84,33.3,50.7,28.72,0.8
5182,5,22/01/2013,93300,8.0,,6.0,93.2,7.84,33.3,50.7,28.72,0.8
5183,5,18/02/2013,152900,0.2,2.3,6.8,86.3,7.68,4.92,8.81,25.85,20.5
5184,5,18/02/2013,152900,2.0,,5.6,82.0,8.1,28.6,44.3,26.15,8.2
5185,5,18/02/2013,152900,4.0,,5.5,81.3,8.16,30.6,47.1,26.15,6.7
5186,5,18/02/2013,152900,6.0,,5.6,82.0,8.19,31.5,48.3,26.13,7.3
5187,5,18/02/2013,152900,8.0,,5.6,82.2,8.19,31.7,48.6,26.13,10.2
5188,5,19/03/2013,80900,0.2,0.6,7.3,89.2,7.65,2.15,4.06,24.88,68.6
5189,5,19/03/2013,80900,2.0,,7.3,88.9,7.63,2.24,4.21,24.87,68.2
5190,5,19/03/2013,80900,4.0,,6.4,84.9,7.86,14.5,23.9,25.43,19.1
5191,5,19/03/2013,80900,6.0,,5.8,84.8,8.04,30.7,47.1,25.72,7.7
5192,5,16/04/2013,155300,0.2,1.1,7.2,95.4,7.95,16.5,27.0,24.7,2.5
5193,5,16/04/2013,155300,2.0,,7.0,94.2,7.97,18.8,30.3,24.57,2.7
5194,5,16/04/2013,155300,4.0,,6.9,93.0,8.02,22.0,35.0,24.25,2.8
5195,5,16/04/2013,155300,6.0,,6.5,90.1,8.08,27.1,42.2,23.76,6.5
5196,5,16/04/2013,155300,8.0,,6.4,89.0,8.11,29.7,45.8,23.64,7.9
5197,5,16/04/2013,155300,9.0,,6.3,88.1,8.12,29.9,46.1,23.61,8.7
5198,5,21/05/2013,74000,0.2,0.8,6.4,80.8,7.93,22.3,35.4,20.1,4.5
5199,5,21/05/2013,74000,10.0,,6.0,78.3,8.04,27.5,42.7,20.8,7.2
5200,5,21/05/2013,74000,12.0,,5.9,78.3,8.04,27.8,43.2,20.84,7.6
5201,5,21/05/2013,74000,2.0,,6.2,79.3,7.98,24.4,38.4,20.45,5.5
5202,5,21/05/2013,74000,4.0,,6.1,78.8,7.99,24.7,38.8,20.49,5.7
5203,5,21/05/2013,74000,6.0,,6.0,78.8,8.02,26.6,41.5,20.71,6.2
5204,5,21/05/2013,74000,8.0,,6.0,78.6,8.03,27.3,42.4,20.78,6.8
5205,5,24/06/2013,143000,0.2,1.3,7.5,84.2,7.85,7.94,13.7,18.42,6.9
5206,5,24/06/2013,143000,2.0,,7.5,84.0,7.85,8.22,14.2,18.45,8.7
5207,5,24/06/2013,143000,4.0,,7.5,84.0,7.84,8.73,15.0,18.5,8.5
5208,5,24/06/2013,143000,6.0,,7.5,84.1,7.84,8.89,15.3,18.53,9.2
5209,5,25/07/2013,132300,0.2,1.2,6.9,88.9,7.7,29.2,45.1,19.4,8.1
5210,5,25/07/2013,132300,2.0,,6.8,88.0,7.7,29.2,45.1,19.4,8.3
5211,5,25/07/2013,132300,4.0,,6.8,87.7,7.71,29.2,45.1,19.4,8.4
5212,5,19/08/2013,113100,0.2,1.7,6.9,93.3,7.76,28.0,43.5,22.01,5.5
5213,5,19/08/2013,113100,2.0,,6.9,93.1,7.76,28.0,43.5,21.98,5.0
5214,5,19/08/2013,113100,4.0,,6.9,92.8,7.76,28.1,43.6,21.96,5.4
5215,5,19/08/2013,113100,6.0,,6.9,92.3,7.77,28.3,43.8,21.91,6.0
5216,5,19/08/2013,113100,7.0,,6.8,92.1,7.77,28.4,43.9,21.89,5.8
5217,5,16/09/2013,120200,0.2,3.5,7.1,99.5,7.85,28.0,43.5,24.38,2.0
5218,5,16/09/2013,120200,2.0,,7.1,99.1,7.85,28.0,43.5,24.38,3.2
5219,5,16/09/2013,120200,4.0,,7.0,98.8,7.85,28.2,43.7,24.37,4.0
5220,5,16/09/2013,120200,5.0,,7.0,98.1,7.85,28.2,43.8,24.35,3.7
5221,5,15/10/2013,74400,0.2,2.2,6.1,87.2,7.94,32.7,49.9,23.98,3.2
5222,5,15/10/2013,74400,2.0,,6.0,86.2,7.95,32.7,49.9,23.97,4.0
5223,5,15/10/2013,74400,4.0,,6.0,86.3,7.95,32.7,49.9,23.96,3.6
5224,5,15/10/2013,74400,6.0,,6.0,86.0,7.95,32.7,49.9,23.96,4.5
5225,5,21/11/2013,114500,0.2,5.0,6.9,101.6,8.01,26.0,40.6,27.89,3.2
5226,5,21/11/2013,114500,10.0,,5.3,79.8,7.98,31.7,48.6,26.78,8.5
5227,5,21/11/2013,114500,2.0,,6.9,101.5,8.02,26.3,41.1,27.77,3.2
5228,5,21/11/2013,114500,4.0,,6.0,88.6,8.0,30.4,46.8,26.94,4.6
5229,5,21/11/2013,114500,6.0,,5.8,86.4,7.99,30.9,47.5,26.86,5.4
5230,5,21/11/2013,114500,8.0,,5.5,82.0,7.98,31.8,48.7,26.79,7.5
5231,5,19/12/2013,123700,0.2,5.2,6.9,101.1,7.9,28.7,44.4,26.52,6.9
5241,6,12/08/1993,101800,0.2,,5.2,69.1,8.03,30.9,47.4,20.1,4.0
5242,6,12/08/1993,101800,2.0,,5.1,67.6,8.03,31.3,47.9,19.9,5.0
5243,6,12/08/1993,101800,3.0,,4.7,62.2,8.01,31.4,48.2,20.0,4.0
5244,6,16/09/1993,132700,0.2,6.9,6.2,85.5,7.84,28.4,44.0,23.4,6.0
5245,6,16/09/1993,132700,2.0,,6.0,82.8,7.84,28.7,44.4,23.0,17.0
5246,6,16/09/1993,132700,3.0,,5.9,81.6,7.84,28.7,44.5,23.0,22.0
5247,6,14/10/1993,111300,0.2,,5.6,78.1,7.73,28.7,44.4,23.6,6.0
5249,6,14/10/1993,111300,2.0,,5.4,75.3,7.73,29.1,44.9,23.4,11.0
5250,6,14/10/1993,111300,4.0,,5.4,74.5,7.74,29.3,45.2,23.3,17.0
5251,6,11/11/1993,105700,0.2,4.7,5.2,70.7,7.73,14.1,23.4,27.2,8.0
5252,6,11/11/1993,105700,2.0,,5.0,68.1,7.73,15.1,24.8,26.5,10.0
5253,6,11/11/1993,105700,3.0,,5.0,68.1,7.76,16.5,26.9,26.4,12.0
5254,6,9/12/1993,104500,0.2,2.0,5.4,74.4,8.24,15.3,25.2,27.0,13.0
5255,6,9/12/1993,104500,2.0,,5.1,70.5,8.17,17.1,27.8,26.9,14.0
5257,6,13/01/1994,113100,0.2,,5.5,84.6,7.94,28.5,44.1,30.0,9.0
5258,6,13/01/1994,113100,2.0,,5.3,81.2,7.95,29.6,45.7,29.6,14.0
5259,6,13/01/1994,113100,4.0,,5.1,79.4,7.97,30.6,47.1,29.5,14.0
5260,6,13/01/1994,113100,4.5,,5.1,79.4,7.98,30.7,47.2,29.5,14.0
5262,6,10/02/1994,122200,0.2,,5.4,76.6,7.67,17.9,29.0,28.0,7.0
5263,6,10/02/1994,122200,2.0,,5.2,74.7,7.66,20.2,32.3,27.8,10.0
5264,6,10/02/1994,122200,2.5,,5.3,75.6,7.67,22.3,35.3,27.7,10.0
5266,6,10/03/1994,133900,0.2,,5.8,73.3,7.35,0.168,0.336,27.1,91.0
5267,6,10/03/1994,133900,2.0,,5.7,70.8,7.24,0.19,0.378,26.8,100.0
5268,6,10/03/1994,133900,2.5,,5.6,70.3,7.18,0.195,0.388,26.8,102.0
5270,6,21/04/1994,134400,0.2,,7.0,96.0,8.28,26.4,41.2,23.7,12.0
5271,6,21/04/1994,134400,2.0,,7.0,96.1,8.28,26.3,41.1,23.8,14.0
5272,6,21/04/1994,134400,3.0,,6.9,95.3,8.28,26.4,41.1,23.7,15.0
5274,6,19/05/1994,143400,0.2,,7.8,106.7,8.14,28.9,44.7,22.3,9.0
5275,6,19/05/1994,143400,2.0,,7.9,108.0,8.14,28.9,44.7,22.3,8.0
5276,6,19/05/1994,143400,4.0,,7.9,107.9,8.14,28.9,44.7,22.3,9.0
5278,6,9/06/1994,132700,0.2,,5.8,77.1,7.67,27.1,42.2,21.6,5.0
5279,6,9/06/1994,132700,2.0,,5.8,76.8,7.68,27.6,42.9,21.5,6.0
5281,6,21/07/1994,125600,0.2,,5.8,74.3,7.89,29.2,45.0,19.4,4.0
5282,6,21/07/1994,125600,2.0,,5.7,72.5,7.9,29.5,45.5,18.9,9.0
5284,6,18/08/1994,133000,0.2,,5.8,75.8,8.32,30.2,46.5,19.6,5.0
5285,6,18/08/1994,133000,2.0,,5.8,75.4,8.31,30.2,46.5,19.6,8.0
5287,6,15/09/1994,134700,0.2,,6.4,89.6,8.08,31.5,48.2,23.5,7.0
5288,6,15/09/1994,134700,2.0,,6.4,90.7,8.09,31.5,48.2,23.5,9.0
5289,6,15/09/1994,134700,3.5,,6.4,89.7,8.09,31.5,48.2,23.5,10.0
5291,6,18/10/1994,112600,0.2,,7.5,107.9,7.93,32.8,50.1,24.2,4.0
5292,6,18/10/1994,112600,2.0,,7.1,102.3,7.91,33.1,50.4,24.0,13.0
5293,6,18/10/1994,112600,3.0,,7.1,101.9,7.91,33.1,50.5,24.0,14.0
5295,6,17/11/1994,131300,0.2,,5.5,85.1,7.61,32.8,50.0,28.4,11.0
5296,6,17/11/1994,131300,2.0,,5.0,76.8,7.56,32.9,50.2,28.0,20.0
5297,6,17/11/1994,131300,3.0,,4.8,73.7,7.54,33.0,50.3,28.0,24.0
5298,6,13/12/1994,102500,0.2,,7.0,105.0,8.01,33.1,50.4,26.6,3.0
5301,6,13/12/1994,102500,2.0,,6.4,96.1,7.98,33.4,50.9,26.1,7.0
5302,6,13/12/1994,102500,3.0,,6.4,95.4,8.0,33.7,51.3,26.1,5.0
5303,6,19/01/1995,130600,0.2,,5.7,88.3,8.14,34.4,52.2,28.4,15.0
5305,6,19/01/1995,130600,2.0,,5.4,84.2,8.11,34.5,52.4,28.3,24.0
5306,6,19/01/1995,130600,4.0,,5.4,83.5,8.11,34.6,52.5,28.3,63.0
5308,6,14/02/1995,110500,0.2,,6.0,74.1,7.3,8.75,15.0,23.5,43.0
5309,6,14/02/1995,110500,2.0,,5.5,71.4,7.38,15.2,24.9,24.0,26.0
5310,6,14/02/1995,110500,4.0,,5.4,70.9,7.43,17.2,28.0,24.3,27.0
5311,6,16/03/1995,124100,0.2,,8.0,114.8,8.3,23.9,37.6,27.0,9.0
5313,6,16/03/1995,124100,2.0,,7.4,105.9,8.3,24.3,38.3,26.7,13.0
5314,6,16/03/1995,124100,3.0,,7.2,103.2,8.3,24.6,38.6,26.7,30.0
5319,6,11/05/1995,104500,0.2,1.6,5.6,75.3,7.61,28.5,44.1,21.5,6.0
5320,6,11/05/1995,104500,2.0,,5.8,77.2,7.57,28.7,44.4,21.3,7.0
5321,6,31/05/1995,124300,0.2,10.8,6.9,91.7,8.1,28.0,43.5,21.0,2.0
5322,6,31/05/1995,124300,2.0,,6.9,91.5,8.04,28.7,44.4,20.6,2.0
5323,6,31/05/1995,124300,3.5,,6.8,89.4,8.05,29.1,44.9,20.6,2.0
5324,6,13/07/1995,132500,0.2,2.7,5.6,72.7,7.97,30.0,46.2,19.1,4.0
5325,6,13/07/1995,132500,2.0,,5.6,72.3,7.96,30.1,46.4,19.0,6.0
5326,6,8/08/1995,105600,0.2,3.3,5.5,68.5,7.86,31.1,47.8,16.7,4.0
5327,6,8/08/1995,105600,2.0,,5.4,67.3,7.82,31.5,48.2,16.5,5.0
5328,6,8/08/1995,105600,3.0,,5.4,67.4,7.8,31.5,48.3,16.5,5.0
5330,6,14/09/1995,120400,0.2,,6.5,89.7,7.82,33.6,51.1,21.9,4.0
5331,6,14/09/1995,120400,2.0,,6.6,91.6,7.83,33.9,51.6,21.8,5.0
5332,6,14/09/1995,120400,4.0,,6.7,92.8,7.83,33.9,51.5,21.8,4.0
5333,6,10/10/1995,112100,0.2,2.4,5.7,80.1,8.15,33.1,50.4,22.8,5.0
5334,6,10/10/1995,112100,2.0,,5.5,77.6,8.18,33.6,51.2,22.4,5.0
5335,6,10/10/1995,112100,3.5,,5.7,79.2,8.18,33.7,51.4,22.4,6.0
5336,6,16/11/1995,130700,0.2,4.3,5.3,79.2,7.93,32.1,49.1,27.0,3.0
5337,6,16/11/1995,130700,2.0,,5.3,80.2,7.89,32.2,49.2,27.0,4.0
5338,6,16/11/1995,130700,4.0,,5.3,79.9,7.87,32.2,49.2,27.0,3.0
5340,6,7/12/1995,113600,0.2,,5.5,74.9,7.81,11.2,18.8,28.2,26.0
5341,6,7/12/1995,113600,2.0,,5.3,72.8,7.77,13.7,22.8,27.9,37.0
5342,6,7/12/1995,113600,4.0,,5.2,73.0,7.8,17.1,27.9,27.9,44.0
5343,6,18/01/1996,125500,0.2,,6.4,81.3,7.22,0.193,0.384,27.7,126.0
5345,6,18/01/1996,125500,2.0,,6.4,81.8,7.21,0.192,0.382,27.7,127.0
5346,6,18/01/1996,125500,4.0,,6.5,83.0,7.18,0.194,0.386,27.7,129.0
5348,6,6/02/1996,111000,0.2,,6.0,83.1,7.86,4.99,8.94,30.8,28.0
5349,6,6/02/1996,111000,2.0,,5.2,73.1,7.84,8.86,15.2,30.4,26.0
5350,6,6/02/1996,111000,3.5,,5.1,72.8,7.91,12.3,20.6,30.3,19.0
5351,6,5/03/1996,105000,0.2,5.1,6.3,90.9,8.17,27.1,42.2,26.1,11.0
5352,6,5/03/1996,105000,2.0,,6.0,86.8,8.16,28.1,43.6,26.0,14.0
5353,6,5/03/1996,105000,4.0,,5.9,85.6,8.17,29.3,45.3,25.9,17.0
5354,6,19/04/1996,122100,0.2,,5.1,74.8,7.32,30.9,47.4,25.7,3.0
5356,6,19/04/1996,122100,2.0,,4.9,70.6,7.32,31.6,48.4,25.27,17.0
5357,6,16/05/1996,134500,0.2,1.3,5.5,69.3,7.63,11.8,19.8,23.1,25.0
5358,6,16/05/1996,134500,2.0,,5.6,70.6,7.65,12.2,20.5,23.1,34.0
5360,6,18/06/1996,122400,0.2,,6.8,85.9,7.86,22.6,35.8,20.2,3.0
5361,6,18/06/1996,122400,2.0,,6.6,83.0,7.84,23.9,37.7,19.5,4.0
5362,6,18/06/1996,122400,4.0,,6.6,83.1,7.87,25.5,40.0,19.5,3.0
5363,6,18/07/1996,123700,0.2,,6.7,82.0,7.44,27.5,42.8,17.28,0.0
5365,6,18/07/1996,123700,2.0,,6.5,79.6,7.44,28.3,43.9,16.58,1.0
5366,6,18/07/1996,123700,3.5,,6.4,78.5,7.46,29.2,45.1,16.44,5.0
5367,6,13/08/1996,104700,0.2,2.5,6.2,80.8,7.66,28.3,43.8,20.0,4.0
5368,6,13/08/1996,104700,2.0,,6.4,81.4,7.66,28.9,44.7,18.8,6.0
5369,6,13/08/1996,104700,3.5,,6.5,83.5,7.69,29.6,45.7,18.6,8.0
5370,6,26/09/1996,104900,0.2,,5.3,74.5,7.85,30.3,46.6,23.3,12.0
5372,6,26/09/1996,104900,2.0,,5.2,72.2,7.9,30.7,47.1,22.8,32.0
5373,6,26/09/1996,104900,3.5,,5.2,71.6,7.94,30.7,47.2,22.8,56.0
5375,6,22/10/1996,102400,0.2,,5.8,79.6,7.65,20.9,33.3,25.1,6.0
5376,6,22/10/1996,102400,2.0,,5.6,76.6,7.65,21.7,34.5,24.7,6.0
5377,6,22/10/1996,102400,3.0,,5.6,76.1,7.68,22.2,35.2,24.7,5.0
5378,6,21/11/1996,102900,0.2,,5.2,74.6,7.44,26.0,40.6,26.24,8.0
5380,6,21/11/1996,102900,2.0,,5.0,72.7,7.45,28.6,44.2,26.45,7.0
5381,6,21/11/1996,102900,2.5,,4.9,72.1,7.46,28.6,44.3,26.43,4.0
5382,6,10/12/1996,102500,0.2,,5.7,86.0,7.97,29.0,44.8,28.0,4.0
5384,6,10/12/1996,102500,2.0,,5.5,81.4,8.0,30.3,46.6,27.2,5.0
5385,6,10/12/1996,102500,3.5,,5.4,80.4,8.05,31.4,48.1,27.1,5.0
5386,6,23/01/1997,112700,0.2,,5.9,86.9,7.68,28.6,44.2,26.69,5.0
5388,6,23/01/1997,112700,2.0,,5.6,81.9,7.7,29.4,45.4,26.17,17.0
5390,6,18/02/1997,101300,0.2,,5.7,89.1,7.87,29.0,44.8,30.1,8.0
5391,6,18/02/1997,101300,2.0,,5.5,85.5,7.9,30.0,46.2,29.9,12.0
5392,6,18/02/1997,101300,3.5,,5.4,84.9,7.95,30.7,47.2,29.9,11.0
5393,6,13/03/1997,104200,0.2,2.8,6.2,80.1,7.9,10.0,17.0,25.2,20.0
5394,6,13/03/1997,104200,2.0,,6.2,79.7,7.9,10.4,17.7,25.1,24.0
5395,6,13/03/1997,104200,3.5,,6.2,79.9,7.9,10.4,17.7,25.1,31.0
5397,6,10/04/1997,124000,0.2,,6.0,84.4,8.02,27.2,42.3,24.9,4.0
5398,6,10/04/1997,124000,2.0,,5.7,79.9,8.04,28.5,44.2,24.6,6.0
5399,6,10/04/1997,124000,3.0,,5.6,78.7,8.04,28.7,44.4,24.7,8.0
5401,6,15/05/1997,140400,0.2,,6.3,85.0,7.95,30.5,47.0,21.3,4.0
5402,6,15/05/1997,140400,2.0,,6.2,83.3,7.94,30.5,46.9,21.3,4.0
5403,6,15/05/1997,140400,4.0,,6.2,83.0,7.94,30.5,46.9,21.3,4.0
5404,6,5/06/1997,122800,0.2,,5.6,72.7,7.49,27.8,43.1,20.31,1.0
5406,6,5/06/1997,122800,1.5,,5.6,73.1,7.5,28.2,43.7,20.06,8.0
5407,6,17/07/1997,103500,0.2,2.3,6.2,78.9,7.58,29.0,44.8,19.04,6.0
5408,6,17/07/1997,103500,2.0,,6.1,78.2,7.58,29.1,44.9,19.02,7.0
5409,6,21/08/1997,125000,0.2,,5.7,77.9,7.81,32.6,49.8,21.2,6.0
5411,6,21/08/1997,125000,2.0,,5.6,76.5,7.85,33.2,50.6,20.7,11.0
5412,6,21/08/1997,125000,3.5,,5.7,77.0,7.85,33.2,50.6,20.7,15.0
5413,6,29/09/1997,113600,0.2,,4.7,68.5,7.43,30.6,47.1,25.36,14.0
5415,6,29/09/1997,113600,2.0,,4.6,66.3,7.43,30.8,47.3,25.21,21.0
5416,6,29/10/1997,105900,0.2,,7.4,108.2,7.86,32.3,49.4,25.23,12.0
5418,6,29/10/1997,105900,1.0,,7.2,105.2,7.84,32.5,49.6,25.1,16.0
5419,6,27/11/1997,102700,0.2,,5.9,77.2,7.53,7.04,12.3,26.98,29.0
5421,6,27/11/1997,102700,2.0,,5.5,72.3,7.56,11.5,19.3,26.2,31.0
5422,6,27/11/1997,102700,3.0,,5.4,72.7,7.63,14.7,24.2,26.12,34.0
5423,6,12/12/1997,102600,0.2,,6.4,92.1,7.9,24.3,38.3,27.21,28.0
5425,6,12/12/1997,102600,2.0,,5.9,86.2,7.88,26.0,40.6,27.01,38.0
5426,6,9/01/1998,103400,0.2,,6.1,88.6,7.71,26.4,41.2,27.21,3.0
5428,6,9/01/1998,103400,2.0,,5.7,84.0,7.68,27.4,42.6,26.91,6.0
5429,6,9/01/1998,103400,2.5,,5.6,82.7,7.68,28.1,43.6,26.87,11.0
5430,6,6/02/1998,103900,0.2,,5.4,75.4,7.76,8.73,15.0,30.89,8.0
5432,6,6/02/1998,103900,2.0,,4.8,68.6,7.74,13.7,22.7,30.68,7.0
5433,6,6/02/1998,103900,2.5,,4.7,67.9,7.76,14.7,24.3,30.67,4.0
5434,6,9/03/1998,111700,0.2,,5.0,72.9,7.66,20.4,32.7,28.76,13.0
5436,6,9/03/1998,111700,2.0,,4.7,68.8,7.69,22.7,35.9,28.24,19.0
5437,6,7/04/1998,113400,0.2,,5.4,78.6,7.54,30.9,47.4,25.83,3.0
5439,6,7/04/1998,113400,2.0,,5.2,75.4,7.53,31.4,48.1,25.62,4.0
5440,6,25/05/1998,110400,0.2,,6.7,78.4,7.42,9.05,15.5,20.64,105.0
5442,6,25/05/1998,110400,2.0,,6.3,75.7,7.42,12.4,20.7,20.59,168.0
5443,6,23/06/1998,114700,0.2,,8.1,99.9,7.74,20.6,33.0,19.92,37.0
5445,6,23/06/1998,114700,2.0,,7.9,98.0,7.7,21.7,34.5,19.88,43.0
5446,6,21/07/1998,114200,0.2,,6.5,81.3,7.33,18.6,30.0,20.78,5.0
5448,6,21/07/1998,114200,1.5,,6.1,75.8,7.32,19.3,31.1,20.29,7.0
5449,6,20/08/1998,101000,0.2,,6.1,83.5,7.31,28.5,44.1,22.77,8.0
5451,6,20/08/1998,101000,2.0,,6.0,81.2,7.33,29.2,45.1,22.27,12.0
5452,6,17/09/1998,112400,0.2,,5.9,76.8,7.56,17.4,28.2,23.33,9.0
5454,6,17/09/1998,112400,2.0,,5.6,73.4,7.5,19.9,31.9,22.99,13.0
5455,6,16/10/1998,103600,0.2,,5.8,77.1,7.62,11.5,19.4,26.19,18.0
5457,6,16/10/1998,103600,1.5,,5.6,74.9,7.64,15.1,24.9,25.79,19.0
5458,6,17/11/1998,113400,0.2,,5.1,74.3,7.56,24.9,39.1,27.64,4.0
5460,6,17/11/1998,113400,1.5,,5.0,73.1,7.56,25.8,40.4,27.2,5.0
5461,6,21/12/1998,112100,0.2,,7.0,104.4,7.95,22.4,35.5,29.77,2.0
5463,6,21/12/1998,112100,2.0,,6.4,94.6,7.95,24.6,38.7,28.9,0.0
5464,6,21/12/1998,112100,3.0,,6.1,91.0,7.94,25.3,39.7,28.83,2.0
5465,6,15/01/1999,111400,0.2,,5.4,72.9,7.45,5.19,9.27,29.07,23.0
5467,6,15/01/1999,111400,1.5,,5.0,69.0,7.41,10.4,17.6,29.01,28.0
5468,6,16/02/1999,111500,0.2,,6.8,85.5,7.18,0.18,0.358,26.97,272.0
5469,6,16/02/1999,111500,2.0,,6.7,84.3,7.14,0.181,0.36,26.85,273.0
5470,6,16/03/1999,112500,0.2,,5.2,70.3,7.34,10.4,17.6,28.02,26.0
5472,6,16/03/1999,112500,1.5,,4.9,67.5,7.37,14.2,23.4,27.61,76.0
5473,6,13/04/1999,120000,0.2,,6.8,95.0,7.93,27.0,42.1,24.38,10.1
5475,6,13/04/1999,120000,1.5,,6.4,89.8,7.91,27.7,43.0,24.04,14.6
5476,6,25/06/1999,121500,0.2,,7.1,87.4,7.56,26.8,41.7,17.79,0.0
5478,6,25/06/1999,121500,1.0,,6.9,85.0,7.54,27.0,42.0,17.52,0.0
5479,6,27/07/1999,121800,0.2,,6.9,85.3,7.47,27.0,42.0,17.9,2.8
5481,6,27/07/1999,121800,2.0,,6.9,85.0,7.45,27.3,42.4,17.86,4.2
5482,6,24/08/1999,120700,0.2,,8.0,101.0,7.84,21.5,34.3,20.37,5.0
5484,6,24/08/1999,120700,1.5,,7.4,93.2,7.81,22.5,35.7,20.03,12.0
5485,6,27/09/1999,122800,0.2,,6.1,84.8,7.43,27.9,43.3,23.4,15.0
5487,6,27/09/1999,122800,2.0,,6.0,82.1,7.42,28.5,44.1,22.91,19.0
5488,6,27/09/1999,122800,2.5,,6.0,82.2,7.42,28.8,44.5,22.85,30.0
5489,6,12/10/1999,120700,0.2,,10.6,152.0,8.4,26.8,41.7,25.97,6.0
5491,6,12/10/1999,120700,2.0,,10.1,143.1,8.32,28.0,43.4,24.93,10.0
5492,6,12/10/1999,120700,3.0,,9.8,138.5,8.28,28.8,44.5,24.48,10.0
5493,6,9/11/1999,122800,0.2,,6.2,82.3,7.71,13.8,22.8,26.05,5.0
5494,6,9/11/1999,122800,2.0,,5.8,77.2,7.68,15.7,25.8,25.63,5.0
5495,6,7/12/1999,121300,0.2,,7.8,108.5,7.99,22.0,34.9,25.9,2.0
5497,6,7/12/1999,121300,2.0,,7.1,99.4,7.95,23.4,36.9,25.5,2.0
5498,6,8/02/2000,122300,0.2,,6.3,91.5,8.04,29.1,45.0,26.44,7.0
5500,6,8/02/2000,122300,2.0,,6.0,88.1,8.06,30.4,46.8,26.13,9.0
5501,6,8/02/2000,122300,3.0,,5.9,86.4,8.06,30.9,47.4,26.14,9.0
5503,6,10/03/2000,131800,0.2,,6.4,96.1,7.97,29.2,45.1,27.5,4.0
5504,6,10/03/2000,131800,2.0,,5.9,88.0,7.95,29.9,46.1,27.0,6.0
5505,6,10/03/2000,131800,3.0,,5.7,84.9,7.94,30.0,46.2,27.0,6.0
5506,6,22/05/2000,132400,0.2,,7.1,96.6,7.64,31.7,48.6,21.02,0.0
5507,6,22/05/2000,132400,2.0,,7.3,98.0,7.62,32.4,49.5,20.62,0.0
5509,6,15/08/2000,133200,0.2,,7.6,100.3,7.87,28.0,43.4,20.59,0.0
5511,6,15/08/2000,133200,2.0,,7.2,95.1,7.82,28.5,44.1,20.58,0.0
5512,6,14/09/2000,123300,0.2,,6.7,93.3,7.74,30.9,47.5,23.14,3.0
5514,6,14/09/2000,123300,2.0,,6.3,87.4,7.73,31.3,48.0,22.64,5.0
5515,6,14/09/2000,123300,3.0,,6.2,85.5,7.71,31.3,48.0,22.53,10.0
5525,6,14/12/2000,140900,0.2,,5.6,82.1,7.53,26.6,41.5,27.5,13.0
5526,6,14/12/2000,140900,2.0,,5.2,76.2,7.53,27.5,42.7,27.2,24.0
5527,6,14/12/2000,140900,3.5,,5.1,74.9,7.54,28.0,43.4,27.2,37.0
5528,6,15/01/2001,161100,0.2,,6.8,102.9,7.88,29.8,45.9,28.2,4.0
5530,6,15/01/2001,161100,2.0,,6.4,96.0,7.86,30.0,46.2,28.0,6.0
5531,6,15/01/2001,161100,3.0,,6.2,93.4,7.84,30.1,46.3,27.9,6.0
5539,6,15/06/2001,143400,0.2,,7.8,103.7,7.84,30.5,46.9,20.56,5.0
5540,6,15/06/2001,143400,2.0,,7.7,102.0,7.83,30.4,46.8,20.7,4.0
5541,6,15/06/2001,143400,4.0,,7.6,100.8,7.82,30.4,46.7,20.73,5.0
5545,6,23/08/2001,131500,0.2,,6.3,83.3,7.4,31.4,48.2,19.97,9.0
5546,6,23/08/2001,131500,2.0,,6.1,80.1,7.41,32.1,49.1,19.42,13.0
5547,6,23/08/2001,131500,4.0,,6.0,78.3,7.41,32.1,49.1,19.3,19.0
