Timestamp,Record,Chlugl,Depthm,DOmgL,DOPerSat,fDOMQSU,fDOMRFU,pH,Salinitypsu,SpCondmS,TemperatureDegC,TurbNTU
2024-06-08 16:35:42,7682,2.07,0.049,6.84,87.61,17.8,5.93,7.87,25,39.167,20.24,3.89
2024-06-08 17:05:42,7683,2.49,0.051,6.85,87.39,18.38,6.13,7.87,24.81,38.894,20.104,4.19
2024-06-08 17:35:42,7684,3.26,0.055,6.92,87.95,19.71,6.57,7.89,24.79,38.873,19.899,3.39
2024-06-08 18:05:42,7685,2.51,0.058,6.87,87.33,19.37,6.46,7.9,24.97,39.118,19.857,2.98
2024-06-08 18:35:42,7686,2.9,0.063,6.8,86.82,18.84,6.28,7.89,25.23,39.492,20.007,3.26
2024-06-08 19:05:42,7687,2.83,0.066,6.8,86.45,19.28,6.43,7.89,25.13,39.35,19.848,2.77
2024-06-08 19:35:42,7688,2.72,0.07,6.59,84.38,17.78,5.93,7.9,25.81,40.307,20.012,2.77
2024-06-08 20:05:42,7689,3.5,0.071,6.42,82.9,16.28,5.43,7.91,26.64,41.471,20.214,3.72
2024-06-08 20:35:42,7690,3.38,0.072,6.27,81.27,15.41,5.14,7.91,27.02,42.007,20.232,6.97
2024-06-08 21:05:42,7691,2.4,0.074,6.21,80.51,14.86,4.95,7.91,27.27,42.353,20.224,5.43
2024-06-08 21:35:42,7692,3.12,0.075,6.19,80.39,13.9,4.63,7.91,27.45,42.616,20.209,5.25
2024-06-08 22:05:42,7693,2.28,0.076,6.15,79.64,14.09,4.7,7.91,27.5,42.677,20.08,3.95
2024-06-08 22:35:42,7694,2.59,0.076,6.14,79.55,14.01,4.67,7.91,27.51,42.687,20.042,2.84
2024-06-08 23:05:42,7695,2.78,0.075,6.16,79.62,14.68,4.89,7.91,27.52,42.712,19.994,2.61
2024-06-08 23:35:42,7696,2.23,0.075,6.15,79.46,14.53,4.84,7.91,27.49,42.67,19.952,2.57
2024-06-09 00:05:42,7697,2.48,0.075,6.15,79.15,13.73,4.58,7.91,27.3,42.403,19.833,4.21
2024-06-09 00:35:42,7698,2.49,0.076,6.14,78.94,14.02,4.67,7.91,27.21,42.268,19.728,3.87
2024-06-09 01:05:42,7699,1.79,0.076,6.15,78.69,14.57,4.86,7.91,27.11,42.127,19.588,3.38
2024-06-09 01:35:42,7700,1.99,0.075,6.13,78.26,14.56,4.85,7.9,26.97,41.938,19.425,3.37
2024-06-09 02:05:42,7701,1.87,0.075,6.14,78.14,15.48,5.16,7.9,26.84,41.758,19.314,2.94
2024-06-09 02:35:42,7702,1.35,0.074,6.13,77.56,15.45,5.15,7.9,26.68,41.532,19.059,2.95
2024-06-09 03:05:42,7703,1.27,0.075,6.13,77.16,15.81,5.27,7.9,26.52,41.305,18.871,3.08
2024-06-09 03:35:42,7704,1.63,0.075,6.19,77.54,15.86,5.29,7.9,26.35,41.067,18.681,3.05
2024-06-09 04:05:42,7705,1.23,0.074,6.21,77.49,16.06,5.35,7.89,26.18,40.824,18.494,2.83
2024-06-09 04:35:42,7706,1.2,0.076,6.27,78.12,16.54,5.51,7.89,25.97,40.529,18.52,3.22
2024-06-09 05:05:42,7707,1.64,0.078,6.29,77.91,16.28,5.43,7.89,25.85,40.353,18.265,3.31
2024-06-09 05:35:42,7708,0.88,0.083,6.32,78.25,16.9,5.63,7.86,25.63,40.043,18.315,3.85
2024-06-09 06:05:42,7709,1.12,0.086,6.32,78.1,17.15,5.72,7.85,25.54,39.919,18.221,3.17
2024-06-09 06:35:42,7710,1.2,0.089,6.39,78.94,17.96,5.99,7.87,25.55,39.937,18.197,2.05
2024-06-09 07:05:42,7711,1.14,0.092,6.34,78.67,18.06,6.02,7.86,25.63,40.049,18.416,2.22
2024-06-09 07:35:42,7712,2,0.097,6.33,79.2,18.12,6.04,7.86,25.77,40.246,18.793,2.13
2024-06-09 08:05:42,7713,1.17,0.1,6.3,79.3,18.15,6.05,7.87,25.94,40.479,19.017,1.9
2024-06-09 08:35:42,7714,1.05,0.102,6.31,79.42,17.75,5.92,7.88,25.98,40.539,19.066,2.06
2024-06-09 09:05:42,7715,1.3,0.104,6.33,80.11,17.12,5.71,7.88,26.1,40.708,19.281,1.77
2024-06-09 09:35:42,7716,1.37,0.102,6.35,80.68,17.22,5.74,7.88,26.24,40.911,19.479,1.96
2024-06-09 10:05:42,7717,1.04,0.099,6.26,80.2,16.35,5.45,7.9,26.71,41.573,19.756,2.17
2024-06-09 10:35:42,7718,1.01,0.093,6.32,81.25,16.23,5.41,7.9,26.75,41.635,19.876,1.92
2024-06-09 11:05:42,7719,1.21,0.087,6.38,82.08,16.03,5.34,7.9,26.65,41.483,20.014,1.97
2024-06-09 11:35:42,7720,1.26,0.081,6.67,86.11,15.8,5.27,7.92,26.71,41.58,20.129,2.81
2024-06-09 12:05:42,7721,1.21,0.074,6.7,86.59,15.87,5.29,7.93,26.83,41.748,20.205,2.4
2024-06-09 12:35:42,7722,1.45,0.071,6.65,86.15,15.75,5.25,7.92,26.77,41.667,20.305,2.77
2024-06-09 13:05:42,7723,2.11,0.067,6.61,85.67,15.23,5.08,7.92,26.72,41.597,20.319,3.25
2024-06-09 13:35:42,7724,6.66,1.27,0,2.34,15.23,5.08,6.34,0,7.92,,3.25
2024-06-09 14:05:42,7725,1.75,0.063,6.71,86.91,15.32,5.11,7.92,26.47,41.246,20.412,3.38
2024-06-09 14:35:42,7726,1.4,0.062,6.73,87.07,15.27,5.09,7.92,26.29,40.988,20.415,3.59
2024-06-09 15:05:42,7727,2.57,0.061,6.75,87.21,15.85,5.28,7.91,26.08,40.7,20.415,3.66
2024-06-09 15:35:42,7728,1.47,0.063,6.77,87.43,16.06,5.35,7.9,25.88,40.409,20.411,3.82
2024-06-09 16:05:42,7729,1.8,0.064,6.78,87.31,16.42,5.47,7.89,25.65,40.086,20.353,3.96
2024-06-09 16:35:42,7730,1.67,0.066,6.74,86.67,16.27,5.42,7.85,25.47,39.839,20.305,3.89
2024-06-09 17:05:42,7731,1.84,0.069,6.72,86.17,17.08,5.69,7.81,25.24,39.513,20.239,3.35
2024-06-09 17:35:42,7732,2.6,0.071,6.7,85.56,17.94,5.98,7.83,25.18,39.427,20.081,3.7
2024-06-09 18:05:42,7733,2.44,0.073,6.72,85.54,18.61,6.2,7.86,25.15,39.38,19.89,3.42
2024-06-09 18:35:42,7734,2.16,0.076,6.79,86.2,18.92,6.31,7.89,25.12,39.338,19.74,2.9
2024-06-09 19:05:42,7735,2.7,0.078,6.72,85.79,17.88,5.96,7.87,25.52,39.899,19.937,2.84
2024-06-09 19:35:42,7736,2.6,0.079,6.7,85.42,17.74,5.91,7.87,25.56,39.95,19.866,2.74
2024-06-09 20:05:42,7737,2.62,0.084,6.68,85.31,17.52,5.84,7.88,25.76,40.237,19.873,2.48
2024-06-09 20:35:42,7738,2.62,0.086,6.62,84.72,16.91,5.64,7.89,26.15,40.783,19.876,2.41
2024-06-09 21:05:42,7739,2.15,0.086,6.36,81.98,15.41,5.14,7.9,26.97,41.934,19.965,4.04
2024-06-09 21:35:42,7740,2.63,0.088,6.23,80.45,14.63,4.88,7.9,27.26,42.345,19.966,5.39
2024-06-09 22:05:42,7741,2.35,0.092,6.2,80.06,14.41,4.8,7.9,27.42,42.562,19.961,3.73
2024-06-09 22:35:42,7742,2.33,0.095,6.13,78.98,14.6,4.87,7.9,27.41,42.557,19.819,3.34
2024-06-09 23:05:42,7743,2.25,0.095,6.11,78.81,14.23,4.74,7.89,27.5,42.683,19.834,2.71
2024-06-09 23:35:42,7744,2.81,0.095,6.12,78.86,14.2,4.73,7.9,27.49,42.667,19.758,2.46
2024-06-10 00:05:42,7745,2.34,0.095,6.13,78.9,14.24,4.75,7.9,27.55,42.749,19.741,2.55
2024-06-10 00:35:42,7746,2.38,0.095,6.14,78.83,14.19,4.73,7.9,27.43,42.573,19.668,2.79
2024-06-10 01:05:42,7747,2.17,0.095,6.15,78.73,14.26,4.75,7.89,27.3,42.393,19.535,3.49
2024-06-10 01:35:42,7748,1.85,0.095,6.13,78.3,14.07,4.69,7.9,27.2,42.258,19.386,3.66
2024-06-10 02:05:42,7749,1.76,0.095,6.12,77.82,14.43,4.81,7.89,27.12,42.145,19.234,3.33
2024-06-10 02:35:42,7750,2.1,0.094,6.15,78,14.47,4.82,7.89,27.04,42.03,19.117,3.32
2024-06-10 03:05:42,7751,1.56,0.092,6.13,77.34,15.13,5.04,7.89,26.94,41.885,18.869,2.78
2024-06-10 03:35:42,7752,1.29,0.088,6.14,77.12,14.79,4.93,7.89,26.81,41.703,18.652,3.09
2024-06-10 04:05:42,7753,6.31,0.086,6.18,77.45,14.92,4.97,7.89,26.66,41.49,18.629,2.92
2024-06-10 04:35:42,7754,1.11,0.087,6.23,78.11,15.35,5.12,7.88,26.45,41.202,18.707,3.01
2024-06-10 05:05:42,7755,1.13,0.091,6.23,77.67,15.11,5.04,7.88,26.37,41.088,18.425,2.64
2024-06-10 05:35:42,7756,1.14,0.092,6.26,77.86,15.24,5.08,7.88,26.13,40.747,18.336,3.11
2024-06-10 06:05:42,7757,1.96,0.094,6.3,78.11,15.92,5.31,7.86,25.94,40.481,18.298,3.34
2024-06-10 06:35:42,7758,1.24,0.093,6.29,78.01,16.23,5.41,7.84,25.75,40.217,18.311,3.15
2024-06-10 07:05:42,7759,1.1,0.095,6.35,78.89,17.41,5.8,7.85,25.77,40.248,18.39,2.47
2024-06-10 07:35:42,7760,0.81,0.098,6.36,79.42,17.27,5.76,7.86,25.88,40.395,18.641,2.14
2024-06-10 08:05:42,7761,1.14,0.1,6.33,79.22,17.22,5.74,7.86,25.96,40.52,18.764,2.21
2024-06-10 08:35:42,7762,0.94,0.104,6.32,79.41,17.47,5.82,7.86,26.04,40.628,18.93,1.97
2024-06-10 09:05:42,7763,1.35,0.105,6.34,79.97,17.06,5.69,7.86,26.11,40.722,19.094,2.07
2024-06-10 09:35:42,7764,1,0.105,6.38,80.73,16.91,5.64,7.88,26.24,40.914,19.219,1.76
2024-06-10 10:05:42,7765,6.37,0.97,0,2.11,16.91,5.64,6.34,0,7.88,,1.76
2024-06-10 10:35:42,7766,1.26,0.095,6.31,80.62,15.72,5.24,7.89,26.69,41.537,19.603,1.52
2024-06-10 11:05:42,7767,1.15,0.09,6.41,82.17,15.84,5.28,7.9,26.7,41.565,19.753,1.71
2024-06-10 11:35:42,7768,1.35,0.085,6.49,83.28,15.62,5.21,7.89,26.63,41.463,19.866,1.77
2024-06-10 12:05:42,7769,1.23,0.076,6.58,84.55,15.99,5.33,7.9,26.66,41.503,19.932,1.69
2024-06-10 12:35:42,7770,1.32,0.07,6.61,85.06,15.54,5.18,7.91,26.85,41.772,19.97,1.84
2024-06-10 13:05:42,7771,1.24,0.066,6.64,85.57,14.87,4.96,7.91,26.87,41.803,20.031,2.19
2024-06-10 13:35:42,7772,1.56,0.06,6.66,86,14.77,4.92,7.91,26.88,41.815,20.109,2.65
2024-06-10 14:05:42,7773,1.22,0.057,6.7,86.57,14.82,4.94,7.91,26.86,41.791,20.17,3.21
2024-06-10 14:35:42,7774,1.49,0.055,6.71,86.72,14.61,4.87,7.91,26.66,41.503,20.235,4.1
2024-06-10 15:05:42,7775,1.52,0.059,6.73,86.82,14.55,4.85,7.91,26.45,41.211,20.203,3.68
2024-06-10 15:35:42,7776,2.18,0.061,6.71,86.59,15.34,5.11,7.9,26.33,41.043,20.211,3.97
2024-06-10 16:05:42,7777,1.82,0.06,6.72,86.56,15.52,5.17,7.88,26.19,40.84,20.195,3.64
2024-06-10 16:35:42,7778,2.92,0.067,6.73,86.52,15.89,5.3,7.87,26,40.575,20.149,3.8
2024-06-10 17:05:42,7779,2.43,0.067,6.73,86.25,16.75,5.58,7.84,25.8,40.29,20.066,3.33
2024-06-10 17:35:42,7780,2.46,0.07,6.67,85.33,16.31,5.44,7.8,25.64,40.071,20.003,3.2
2024-06-10 18:05:42,7781,2.47,0.071,6.65,84.8,16.54,5.51,7.79,25.53,39.912,19.894,3.97
2024-06-10 18:35:42,7782,2.79,0.072,6.72,85.37,17.4,5.8,7.83,25.47,39.828,19.665,3.94
2024-06-10 19:05:42,7783,2.61,0.075,6.75,85.36,17.33,5.78,7.85,25.41,39.745,19.467,3.61
2024-06-10 19:35:42,7784,2.38,0.084,6.75,85.46,17.5,5.83,7.86,25.53,39.913,19.507,3.13
2024-06-10 20:05:42,7785,2.81,0.083,6.74,85.69,17.44,5.81,7.88,25.8,40.289,19.576,2.75
2024-06-10 20:35:42,7786,2.72,0.082,6.79,86,17.9,5.97,7.88,25.72,40.181,19.436,2.55
2024-06-10 21:05:42,7787,2.67,0.086,6.71,85.23,17.37,5.79,7.88,25.97,40.53,19.489,2.87
2024-06-10 21:35:42,7788,3.24,0.085,6.61,84.37,16.28,5.43,7.9,26.48,41.245,19.608,3.12
2024-06-10 22:05:42,7789,2.61,0.086,6.43,82.4,15.86,5.29,7.9,26.97,41.938,19.677,2.24
2024-06-10 22:35:42,7790,2.88,0.085,6.32,81.09,14.97,4.99,7.9,27.3,42.4,19.672,2.76
2024-06-10 23:05:42,7791,2.93,0.087,6.26,80.17,14.57,4.86,7.9,27.34,42.45,19.558,2.79
2024-06-10 23:35:42,7792,3.07,0.088,6.2,79.41,14.14,4.71,7.89,27.37,42.492,19.528,2.69
2024-06-11 00:05:42,7793,2.6,0.086,6.21,79.51,14.47,4.82,7.89,27.37,42.491,19.485,2.31
2024-06-11 00:35:42,7794,2.77,0.088,6.2,79.27,14.62,4.87,7.9,27.44,42.596,19.445,2.23
2024-06-11 01:05:42,7795,3.17,0.085,6.18,79.08,14.34,4.78,7.89,27.43,42.582,19.403,2.13
2024-06-11 01:35:42,7796,2.74,0.087,6.17,78.76,14.37,4.79,7.89,27.33,42.437,19.329,2.23
2024-06-11 02:05:42,7797,2.42,0.087,6.19,78.66,14.44,4.81,7.89,27.19,42.239,19.185,3.14
2024-06-11 02:35:42,7798,2.12,0.09,6.21,78.72,13.98,4.66,7.88,27.05,42.047,19.104,3.25
2024-06-11 03:05:42,7799,2.96,0.09,6.21,78.62,14.56,4.85,7.87,27.02,42.006,19.05,2.84
2024-06-11 03:35:42,7800,2.09,0.089,6.18,77.98,15.07,5.02,7.87,27,41.971,18.866,2.45
2024-06-11 04:05:42,7801,1.84,0.09,6.2,78.28,15.02,5.01,7.88,26.94,41.894,18.926,2.36
2024-06-11 04:35:42,7802,1.67,0.092,6.21,78.19,14.81,4.94,7.88,26.84,41.746,18.749,2.67
2024-06-11 05:05:42,7803,1.46,0.096,6.23,78.31,15.21,5.07,7.88,26.69,41.543,18.704,2.69
2024-06-11 05:35:42,7804,1.71,0.098,6.24,78.13,15.56,5.19,7.87,26.54,41.329,18.578,2.69
2024-06-11 06:05:42,7805,1.34,0.1,6.25,78.02,16.02,5.34,7.87,26.38,41.105,18.493,2.91
2024-06-11 06:35:42,7806,1.22,0.101,6.27,78.04,15.86,5.29,7.87,26.24,40.901,18.381,3.19
2024-06-11 07:05:42,7807,1.12,0.103,6.27,78.05,15.92,5.31,7.85,26.13,40.751,18.412,3.3
2024-06-11 07:35:42,7808,0.95,0.103,6.26,78.12,16.69,5.56,7.84,26.12,40.744,18.576,2.73
2024-06-11 08:05:42,7809,0.94,0.107,6.27,78.32,16.91,5.64,7.85,26.13,40.748,18.549,2.5
2024-06-11 08:35:42,7810,1.01,0.111,6.26,78.58,17.15,5.72,7.86,26.28,40.962,18.788,2.59
2024-06-11 09:05:42,7811,1.01,0.11,6.23,78.56,16.61,5.54,7.86,26.43,41.168,19.023,2.58
2024-06-11 09:35:42,7812,1.18,0.109,6.25,79.09,16.54,5.51,7.86,26.5,41.271,19.179,2.26
2024-06-11 10:05:42,7813,1.17,0.107,6.34,80.56,16.5,5.5,7.87,26.54,41.331,19.318,1.8
2024-06-11 10:35:42,7814,1.72,0.102,6.42,82.01,16.03,5.34,7.88,26.69,41.542,19.57,1.73
2024-06-11 11:05:42,7815,1.57,0.096,6.49,83.14,15.69,5.23,7.89,26.78,41.676,19.713,1.61
2024-06-11 11:35:42,7816,2.21,0.091,6.55,84.13,15.37,5.12,7.9,26.88,41.818,19.849,1.66
2024-06-11 12:05:42,7817,2.39,0.086,6.64,85.7,15.29,5.1,7.9,26.83,41.746,20.077,1.77
2024-06-11 12:35:42,7818,1.87,0.081,6.66,85.89,15.32,5.11,7.9,26.9,41.838,20.032,1.83
2024-06-11 13:05:42,7819,1.83,0.076,6.64,85.73,14.82,4.94,7.89,26.88,41.818,20.077,2
2024-06-11 13:35:42,7820,2.46,0.072,6.81,88.25,14.83,4.94,7.91,26.86,41.789,20.305,1.58
2024-06-11 14:05:42,7821,4.32,0.068,6.8,88.15,14.67,4.89,7.91,26.94,41.899,20.26,1.75
2024-06-11 14:35:42,7822,2.92,0.067,6.79,87.85,14.72,4.91,7.91,26.93,41.887,20.223,1.91
2024-06-11 15:05:42,7823,3.92,0.066,6.54,84.47,14.33,4.78,7.83,26.92,41.872,20.087,2.67
2024-06-11 15:35:42,7824,3.6,0.066,6.66,86.11,14.14,4.71,7.86,26.84,41.754,20.15,2.42
2024-06-11 16:05:42,7825,3.04,0.067,6.65,85.85,14.25,4.75,7.86,26.7,41.555,20.135,2.76
2024-06-11 16:35:42,7826,2.93,0.067,6.62,85.31,14.94,4.98,7.84,26.57,41.38,20.106,3.81
2024-06-11 17:05:42,7827,3.88,0.066,6.64,85.35,15.62,5.21,7.84,26.32,41.026,20.042,2.74
2024-06-11 17:35:42,7828,3.71,0.07,6.61,84.78,15.49,5.16,7.85,26.15,40.784,19.97,3.04
2024-06-11 18:05:42,7829,3.1,0.071,6.55,83.86,15.35,5.12,7.81,26.01,40.582,19.898,3.12
2024-06-11 18:35:42,7830,3.37,0.075,6.61,84.18,15.68,5.23,7.83,25.83,40.331,19.74,2.78
2024-06-11 19:05:42,7831,3.4,0.08,6.65,84.49,16.94,5.65,7.85,25.77,40.244,19.631,3.5
2024-06-11 19:35:42,7832,3.37,0.08,6.63,84.29,17.14,5.71,7.87,25.92,40.456,19.617,2.72
2024-06-11 20:05:42,7833,3.92,0.079,6.65,84.34,17.23,5.74,7.87,25.81,40.299,19.486,2.71
2024-06-11 20:35:42,7834,3.23,0.08,6.58,83.86,16.71,5.57,7.86,26.09,40.704,19.633,2.27
2024-06-11 21:05:42,7835,5.18,0.081,6.55,83.51,16.21,5.4,7.86,26.23,40.899,19.603,3.21
2024-06-11 21:35:42,7836,3.37,0.08,6.55,83.3,16.8,5.6,7.87,26.22,40.876,19.508,2.31
2024-06-11 22:05:42,7837,3.54,0.081,6.58,83.56,16.44,5.48,7.88,26.26,40.943,19.438,2.1
2024-06-11 22:35:42,7838,3.91,0.078,6.43,82.61,15.27,5.09,7.88,26.8,41.695,19.818,1.81
2024-06-11 23:05:42,7839,5.02,0.074,6.32,81.17,15.15,5.05,7.88,27.02,42.013,19.777,1.74
2024-06-11 23:35:42,7840,3.87,0.072,6.25,80.33,14.74,4.91,7.88,27.24,42.311,19.709,1.59
2024-06-12 00:05:42,7841,4.11,0.07,6.2,79.45,14.85,4.95,7.88,27.27,42.35,19.571,1.53
2024-06-12 00:35:42,7842,3.4,0.07,6.14,78.63,14.51,4.84,7.88,27.34,42.459,19.521,1.65
2024-06-12 01:05:42,7843,5.09,0.067,6.12,78.42,14.65,4.88,7.88,27.41,42.549,19.504,1.51
2024-06-12 01:35:42,7844,3.32,0.064,6.11,78.21,14.73,4.91,7.88,27.41,42.545,19.443,1.89
2024-06-12 02:05:42,7845,3.28,0.061,6.12,78.1,14.2,4.73,7.88,27.36,42.483,19.345,1.98
2024-06-12 02:35:42,7846,2.92,0.056,6.1,77.68,14.47,4.82,7.87,27.28,42.365,19.229,1.83
2024-06-12 03:05:42,7847,3.02,0.053,6.09,77.51,14.6,4.87,7.87,27.24,42.31,19.228,2.24
2024-06-12 03:35:42,7848,2.56,0.053,6.1,77.48,14.58,4.86,7.87,27.21,42.271,19.163,2.03
2024-06-12 04:05:42,7849,2.35,0.053,6.09,77.4,14.78,4.93,7.87,27.16,42.2,19.131,2.14
2024-06-12 04:35:42,7850,2.86,0.055,6.08,77.01,14.67,4.89,7.87,27.13,42.153,19.018,2.3
2024-06-12 05:05:42,7851,2.04,0.055,6.08,76.81,14.28,4.76,7.86,26.99,41.958,18.941,2.32
2024-06-12 05:35:42,7852,1.55,0.057,6.03,75.66,14.43,4.81,7.86,26.93,41.874,18.597,2.52
2024-06-12 06:05:42,7853,2.07,0.054,5.98,74.74,14.42,4.81,7.86,26.74,41.602,18.418,3.2
2024-06-12 06:35:42,7854,1.32,0.056,6,74.62,14.78,4.93,7.86,26.59,41.395,18.254,2.86
2024-06-12 07:05:42,7855,1.31,0.056,5.97,74.18,14.72,4.91,7.85,26.45,41.202,18.21,3.02
2024-06-12 07:35:42,7856,1.46,0.056,6.05,75.47,14.96,4.99,7.83,26.25,40.916,18.5,3.05
2024-06-12 08:05:42,7857,3.15,0.055,6.13,76.61,15.87,5.29,7.83,26.24,40.906,18.573,2.62
2024-06-12 08:35:42,7858,2.68,0.055,6.18,77.39,15.89,5.3,7.83,26.21,40.862,18.726,2.78
2024-06-12 09:05:42,7859,1.16,0.058,6.27,78.77,16.65,5.55,7.84,26.22,40.879,18.88,2.44
2024-06-12 09:35:42,7860,1.21,0.056,6.27,79.19,16.24,5.41,7.86,26.34,41.053,19.067,2.28
2024-06-12 10:05:42,7861,1.43,0.056,6.21,78.72,16.29,5.43,7.85,26.52,41.301,19.262,2.34
2024-06-12 10:35:42,7862,1.04,0.048,6.18,78.65,15.89,5.3,7.85,26.66,41.496,19.445,2.19
2024-06-12 11:05:42,7863,1.4,0.047,6.68,85.12,16,5.33,7.88,26.57,41.369,19.509,2.63
2024-06-12 11:35:42,7864,1.6,0.04,6.7,85.61,15.88,5.29,7.9,26.73,41.598,19.615,2.19
2024-06-12 12:05:42,7865,2.52,0.031,6.73,86.39,15.47,5.16,7.9,26.9,41.842,19.762,2.13
2024-06-12 12:35:42,7866,2.72,0.027,6.86,88.36,15.38,5.13,7.9,26.76,41.639,20.025,2.27
2024-06-12 13:05:42,7867,1.86,0.022,6.88,88.76,15.41,5.14,7.9,26.69,41.549,20.078,1.95
2024-06-12 13:35:42,7868,2.98,0.015,6.92,89.28,15.16,5.05,7.91,26.8,41.702,20.07,2.12
2024-06-12 14:05:42,7869,2.89,0.011,6.88,88.87,14.85,4.95,7.92,27,41.977,20.106,2
2024-06-12 14:35:42,7870,2.69,0.008,6.83,88.32,14.58,4.86,7.92,27.07,42.086,20.161,2.19
2024-06-12 15:05:42,7871,3.53,0.008,6.92,89.6,14.54,4.85,7.92,27.07,42.078,20.196,2.55
2024-06-12 15:35:42,7872,3.64,0.004,6.98,90.47,14.57,4.86,7.93,27.08,42.094,20.235,2.01
2024-06-12 16:05:42,7873,3.65,0.001,6.95,89.94,14.8,4.93,7.92,26.88,41.811,20.215,2.92
2024-06-12 16:35:42,7874,6.29,0.006,6.92,89.52,15.1,5.03,7.9,26.75,41.63,20.223,3.15
2024-06-12 17:05:42,7875,4.99,0.005,6.87,88.72,14.99,5,7.9,26.75,41.633,20.15,2.66
2024-06-12 17:35:42,7876,4.9,0.01,6.84,88.16,15.01,5,7.88,26.72,41.587,20.077,3.26
2024-06-12 18:05:42,7877,4.9,0.016,6.83,87.63,15.54,5.18,7.88,26.38,41.112,19.92,2.81
2024-06-12 18:35:42,7878,4.05,0.021,6.84,87.44,16.23,5.41,7.87,26.12,40.74,19.819,3
2024-06-12 19:05:42,7879,3.55,0.024,6.92,88.26,16.31,5.44,7.89,26,40.575,19.723,2.83
2024-06-12 19:35:42,7880,4.38,0.026,6.87,87.56,17.15,5.72,7.89,25.97,40.526,19.666,2.72
2024-06-12 20:05:42,7881,4.32,0.029,6.85,87.28,16.8,5.6,7.89,26.04,40.624,19.661,2.5
2024-06-12 20:35:42,7882,4.83,0.032,6.85,87.5,16.13,5.38,7.89,26.34,41.055,19.712,2.57
2024-06-12 21:05:42,7883,4.51,0.034,6.77,86.44,16.14,5.38,7.88,26.29,40.986,19.652,2.47
2024-06-12 21:35:42,7884,4.83,0.036,6.74,86.21,15.7,5.23,7.89,26.59,41.399,19.718,2.09
2024-06-12 22:05:42,7885,4.46,0.036,6.72,86.12,15.74,5.25,7.89,26.79,41.678,19.752,2.04
2024-06-12 22:35:42,7886,5.37,0.039,6.76,86.51,15.43,5.14,7.89,26.64,41.47,19.681,2.18
2024-06-12 23:05:42,7887,4.36,0.041,6.76,86.18,16.32,5.44,7.89,26.52,41.298,19.548,2
2024-06-12 23:35:42,7888,4.95,0.042,6.81,86.57,16.15,5.38,7.9,26.45,41.209,19.384,1.93
2024-06-13 00:05:42,7889,4.44,0.042,6.63,85.07,14.97,4.99,7.9,26.87,41.799,19.74,1.66
2024-06-13 00:35:42,7890,5.13,0.042,6.55,84.4,14.52,4.84,7.91,27.26,42.339,19.848,1.46
2024-06-13 01:05:42,7891,4.46,0.043,6.49,83.24,14.77,4.92,7.89,27.13,42.161,19.675,1.7
2024-06-13 01:35:42,7892,4.29,0.041,6.52,83.59,14.75,4.92,7.89,27.14,42.174,19.616,1.76
2024-06-13 02:05:42,7893,4.29,0.043,6.53,83.51,15.06,5.02,7.89,27.11,42.13,19.539,1.62
2024-06-13 02:35:42,7894,4.14,0.041,6.55,83.76,14.81,4.94,7.9,27.2,42.257,19.51,1.59
2024-06-13 03:05:42,7895,3.82,0.036,6.49,83.07,14.72,4.91,7.9,27.29,42.378,19.491,1.5
2024-06-13 03:35:42,7896,3.7,0.038,6.46,82.63,14.34,4.78,7.9,27.31,42.408,19.442,2.03
2024-06-13 04:05:42,7897,3.56,0.04,6.46,82.59,14.32,4.77,7.89,27.33,42.435,19.43,2.01
2024-06-13 04:35:42,7898,3.08,0.04,6.46,82.53,14.57,4.86,7.89,27.31,42.415,19.421,2.2
2024-06-13 05:05:42,7899,2.98,0.045,6.41,81.78,14.2,4.73,7.87,27.28,42.37,19.354,2.39
2024-06-13 05:35:42,7900,3.62,0.047,6.39,81.49,14.77,4.92,7.87,27.26,42.345,19.332,2.43
2024-06-13 06:05:42,7901,2.3,0.056,6.45,81.56,15.93,5.31,7.89,26.88,41.812,18.962,2.52
2024-06-13 06:35:42,7902,2.15,0.058,6.49,81.7,16.47,5.49,7.88,26.66,41.502,18.85,3.37
2024-06-13 07:05:42,7903,1.48,0.061,6.48,81.58,16.42,5.47,7.86,26.51,41.284,18.849,3.38
2024-06-13 07:35:42,7904,1.39,0.062,6.51,82.08,16.19,5.4,7.82,26.44,41.182,18.98,2.9
2024-06-13 08:05:42,7905,1.43,0.064,6.39,80.61,16.24,5.41,7.81,26.42,41.16,19.023,2.83
2024-06-13 08:35:42,7906,1.35,0.069,6.44,81.33,16.14,5.38,7.81,26.35,41.067,19.058,3.64
2024-06-13 09:05:42,7907,1.44,0.07,6.62,83.5,16.62,5.54,7.87,26.2,40.846,19.081,2.14
2024-06-13 09:35:42,7908,1.57,0.072,6.68,84.51,16.29,5.43,7.89,26.36,41.076,19.202,2.45
2024-06-13 10:05:42,7909,1.46,0.069,6.66,84.5,16.46,5.49,7.89,26.48,41.245,19.322,2.83
2024-06-13 10:35:42,7910,1.33,0.063,6.64,84.52,16.31,5.44,7.89,26.61,41.427,19.409,2.13
2024-06-13 11:05:42,7911,1.71,0.06,6.63,84.55,15.79,5.26,7.89,26.71,41.563,19.458,1.92
2024-06-13 11:35:42,7912,2.14,0.056,6.71,85.66,15.73,5.24,7.9,26.73,41.602,19.514,1.75
2024-06-13 12:05:42,7913,1.63,0.052,6.77,86.5,15.26,5.09,7.91,26.8,41.703,19.574,1.9
