,Timestamp,EXO ChlugL,EXO Depthm,EXO DOmgL,EXO DOPerSat,EXO pH,EXO Salpsu,EXO SpCondmScm,EXO TempC,EXO TurbNTU
6310,2025/2/7 12:10,4.25,0.264,6.87,83.47,7.08,0.07,0.146,25.215,79.7
6311,2025/2/7 12:20,4.22,0.259,6.87,83.42,7.09,0.07,0.144,25.21,80.44
6312,2025/2/7 12:30,4.28,0.261,6.87,83.43,7.08,0.07,0.14,25.205,79.75
6313,2025/2/7 12:40,4.14,0.259,6.86,83.42,7.08,0.06,0.139,25.215,76.84
6314,2025/2/7 12:50,4.19,0.258,6.87,83.46,7.07,0.06,0.137,25.217,76.43
6315,2025/2/7 13:00,4.17,0.254,6.86,83.42,7.07,0.06,0.136,25.217,78.08
6316,2025/2/7 13:10,4.07,0.253,6.87,83.48,7.06,0.06,0.135,25.232,75.99
6317,2025/2/7 13:20,4.1,0.253,6.87,83.49,7.07,0.06,0.135,25.239,74.77
6318,2025/2/7 13:30,4.0,0.252,6.87,83.54,7.06,0.06,0.133,25.25,73.32
6319,2025/2/7 13:40,4.01,0.248,6.87,83.56,7.06,0.06,0.136,25.271,73.32
6320,2025/2/7 13:50,4.05,0.244,6.86,83.5,7.05,0.06,0.135,25.275,72.57
6321,2025/2/7 14:00,3.98,0.244,6.86,83.46,7.05,0.06,0.137,25.279,72.0
6322,2025/2/7 14:10,4.06,0.242,6.86,83.47,7.05,0.06,0.136,25.296,70.19
6323,2025/2/7 14:20,3.95,0.239,6.86,83.46,7.05,0.06,0.136,25.304,68.85
6324,2025/2/7 14:30,4.03,0.238,6.86,83.48,7.04,0.06,0.139,25.316,69.39
6325,2025/2/7 14:40,3.96,0.229,6.86,83.58,7.05,0.06,0.139,25.368,66.19
6326,2025/2/7 14:50,3.92,0.228,6.85,83.54,7.05,0.06,0.137,25.367,66.53
6327,2025/2/7 15:00,3.86,0.228,6.86,83.62,7.05,0.06,0.14,25.413,65.39
6328,2025/2/7 15:10,3.92,0.226,6.86,83.63,7.05,0.07,0.142,25.415,65.31
6329,2025/2/7 15:20,3.82,0.224,6.86,83.71,7.05,0.06,0.132,25.435,63.33
6330,2025/2/7 15:30,3.82,0.221,6.86,83.69,7.04,0.07,0.14,25.46,62.6
6331,2025/2/7 15:40,3.67,0.22,6.86,83.82,7.06,0.07,0.144,25.491,62.48
6332,2025/2/7 15:50,3.74,0.22,6.87,83.88,7.05,0.07,0.148,25.507,61.29
6333,2025/2/7 16:00,3.67,0.22,6.86,83.87,7.07,0.07,0.144,25.526,57.66
6334,2025/2/7 16:10,3.74,0.217,6.86,83.83,7.05,0.07,0.146,25.51,57.93
6335,2025/2/7 16:20,3.71,0.217,6.85,83.7,7.07,0.07,0.145,25.502,57.95
6336,2025/2/7 16:30,3.71,0.217,6.86,83.86,7.06,0.07,0.154,25.526,56.61
6337,2025/2/7 16:40,3.68,0.217,6.86,83.77,7.07,0.07,0.152,25.511,55.28
6338,2025/2/7 16:50,3.66,0.217,6.86,83.85,7.06,0.08,0.163,25.53,54.35
6339,2025/2/7 17:00,3.57,0.219,6.86,83.8,7.08,0.07,0.155,25.523,53.05
6340,2025/2/7 17:10,3.68,0.218,6.85,83.76,7.07,0.08,0.162,25.519,52.82
6341,2025/2/7 17:20,3.7,0.219,6.85,83.66,7.08,0.07,0.154,25.496,51.02
6342,2025/2/7 17:30,3.65,0.218,6.85,83.64,7.09,0.07,0.153,25.486,50.78
6343,2025/2/7 17:40,3.58,0.223,6.83,83.37,7.1,0.07,0.151,25.468,49.1
6344,2025/2/7 17:50,3.63,0.227,6.83,83.42,7.1,0.07,0.153,25.463,49.4
6345,2025/2/7 18:00,3.62,0.23,6.82,83.23,7.1,0.07,0.142,25.447,47.85
6346,2025/2/7 18:10,3.58,0.23,6.78,82.77,7.1,0.07,0.145,25.442,49.03
6347,2025/2/7 18:20,3.58,0.229,6.8,82.95,7.1,0.07,0.142,25.435,48.2
6348,2025/2/7 18:30,3.57,0.231,6.81,83.13,7.09,0.07,0.144,25.428,45.7
6349,2025/2/7 18:40,3.54,0.234,6.8,82.97,7.09,0.07,0.159,25.435,46.7
6350,2025/2/7 18:50,3.65,0.234,6.78,82.79,7.1,0.07,0.161,25.441,45.85
6351,2025/2/7 19:00,3.6,0.237,6.8,82.97,7.07,0.07,0.144,25.411,44.81
6352,2025/2/7 19:10,3.49,0.232,6.79,82.74,7.05,0.06,0.13,25.375,42.7
6353,2025/2/7 19:20,3.52,0.238,6.78,82.61,7.07,0.06,0.132,25.371,43.68
6354,2025/2/7 19:30,3.65,0.238,6.78,82.64,7.06,0.06,0.132,25.358,42.14
6355,2025/2/7 19:40,3.51,0.244,6.78,82.59,7.07,0.06,0.133,25.354,42.38
6356,2025/2/7 19:50,3.52,0.244,6.77,82.5,7.05,0.06,0.135,25.35,42.44
6357,2025/2/7 20:00,3.61,0.243,6.76,82.41,7.06,0.07,0.142,25.356,42.33
6358,2025/2/7 20:10,3.58,0.246,6.75,82.22,7.05,0.06,0.138,25.356,41.93
6359,2025/2/7 20:20,3.52,0.249,6.75,82.22,7.05,0.07,0.142,25.352,41.62
6360,2025/2/7 20:30,3.61,0.25,6.73,81.93,7.04,0.06,0.135,25.345,41.17
6361,2025/2/7 20:40,3.62,0.248,6.72,81.83,7.06,0.06,0.132,25.336,40.94
6362,2025/2/7 20:50,3.57,0.248,6.7,81.61,7.04,0.06,0.132,25.338,40.45
6363,2025/2/7 21:00,3.58,0.25,6.7,81.56,7.04,0.06,0.13,25.332,39.46
6364,2025/2/7 21:10,3.55,0.25,6.69,81.48,7.03,0.07,0.148,25.349,40.59
6365,2025/2/7 21:20,3.59,0.257,6.69,81.52,7.03,0.07,0.155,25.351,40.64
6366,2025/2/7 21:30,3.65,0.26,6.67,81.31,7.01,0.07,0.144,25.347,39.07
6367,2025/2/7 21:40,3.63,0.261,6.66,81.11,7.01,0.06,0.135,25.347,39.67
6368,2025/2/7 21:50,3.61,0.263,6.64,80.96,7.0,0.07,0.143,25.361,40.23
6369,2025/2/7 22:00,3.6,0.261,6.64,80.9,7.0,0.07,0.154,25.374,41.31
6370,2025/2/7 22:10,3.69,0.261,6.63,80.83,7.01,0.08,0.164,25.382,40.4
6371,2025/2/7 22:20,3.65,0.262,6.61,80.65,7.01,0.08,0.174,25.391,41.31
6372,2025/2/7 22:30,3.67,0.263,6.61,80.57,7.0,0.09,0.183,25.397,39.92
6373,2025/2/7 22:40,3.73,0.26,6.59,80.35,7.02,0.09,0.19,25.409,41.01
6374,2025/2/7 22:50,3.65,0.259,6.58,80.26,7.01,0.09,0.198,25.407,40.94
6375,2025/2/7 23:00,3.66,0.259,6.57,80.17,7.03,0.09,0.201,25.416,40.36
6376,2025/2/7 23:10,3.73,0.258,6.57,80.12,7.01,0.1,0.215,25.416,40.27
6377,2025/2/7 23:20,3.74,0.257,6.56,80.04,7.02,0.11,0.228,25.426,41.78
6378,2025/2/7 23:30,3.7,0.255,6.56,80.04,7.02,0.11,0.23,25.446,40.59
6379,2025/2/7 23:40,3.7,0.253,6.54,79.92,7.04,0.11,0.238,25.463,41.03
6380,2025/2/7 23:50,3.74,0.25,6.55,79.95,7.03,0.12,0.247,25.469,41.15
6381,2025/2/8 0:00,3.66,0.251,6.54,79.9,7.03,0.12,0.256,25.475,41.43
6382,2025/2/8 0:10,3.68,0.251,6.54,79.86,7.03,0.12,0.251,25.486,39.5
6383,2025/2/8 0:20,3.7,0.248,6.53,79.79,7.04,0.12,0.262,25.485,40.75
6384,2025/2/8 0:30,3.82,0.246,6.53,79.73,7.04,0.13,0.269,25.481,40.81
6385,2025/2/8 0:40,3.74,0.246,6.53,79.78,7.05,0.13,0.275,25.475,39.9
6386,2025/2/8 0:50,3.76,0.241,6.54,79.84,7.04,0.13,0.285,25.472,40.14
6387,2025/2/8 1:00,3.89,0.242,6.53,79.79,7.05,0.14,0.29,25.473,39.63
6388,2025/2/8 1:10,3.8,0.241,6.54,79.86,7.05,0.14,0.3,25.466,39.27
6389,2025/2/8 1:20,3.72,0.242,6.53,79.77,7.06,0.14,0.3,25.477,39.75
6390,2025/2/8 1:30,3.79,0.237,6.52,79.71,7.05,0.15,0.316,25.478,40.59
6391,2025/2/8 1:40,3.8,0.237,6.53,79.72,7.06,0.15,0.319,25.473,39.96
6392,2025/2/8 1:50,3.85,0.234,6.54,79.93,7.05,0.15,0.316,25.469,38.12
6393,2025/2/8 2:00,3.82,0.234,6.54,79.92,7.07,0.15,0.312,25.475,38.04
6394,2025/2/8 2:10,3.77,0.234,6.54,79.89,7.07,0.15,0.322,25.48,37.76
6395,2025/2/8 2:20,3.79,0.232,6.55,80.0,7.07,0.15,0.313,25.482,36.88
6396,2025/2/8 2:30,3.86,0.229,6.53,79.85,7.07,0.15,0.325,25.486,37.46
6397,2025/2/8 2:40,3.68,0.229,6.55,80.05,7.07,0.15,0.317,25.484,36.18
6398,2025/2/8 2:50,3.77,0.226,6.54,79.98,7.08,0.16,0.329,25.484,36.84
6399,2025/2/8 3:00,3.73,0.225,6.51,79.58,7.09,0.16,0.339,25.484,38.22
6400,2025/2/8 3:10,3.77,0.223,6.48,79.18,7.09,0.16,0.345,25.484,36.4
6401,2025/2/8 3:20,3.8,0.225,6.49,79.23,7.1,0.17,0.352,25.462,36.98
6402,2025/2/8 3:30,3.73,0.223,6.51,79.54,7.09,0.17,0.355,25.47,37.45
6403,2025/2/8 3:40,3.77,0.225,6.53,79.75,7.11,0.17,0.351,25.468,36.27
6404,2025/2/8 3:50,3.8,0.224,6.53,79.73,7.1,0.17,0.353,25.469,36.54
6405,2025/2/8 4:00,3.77,0.225,6.52,79.61,7.1,0.17,0.356,25.475,36.53
6406,2025/2/8 4:10,3.67,0.225,6.52,79.66,7.09,0.17,0.358,25.46,36.97
6407,2025/2/8 4:20,3.75,0.227,6.52,79.58,7.1,0.17,0.363,25.447,36.64
6408,2025/2/8 4:30,3.78,0.227,6.51,79.46,7.08,0.17,0.368,25.447,37.03
6409,2025/2/8 4:40,3.75,0.228,6.49,79.27,7.08,0.18,0.372,25.435,36.88
6410,2025/2/8 4:50,3.86,0.227,6.5,79.26,7.08,0.19,0.397,25.388,37.17
6411,2025/2/8 5:00,3.78,0.229,6.45,78.62,7.08,0.23,0.478,25.361,37.29
6412,2025/2/8 5:10,3.84,0.229,6.4,78.12,7.09,0.26,0.537,25.353,37.69
6413,2025/2/8 5:20,3.83,0.229,6.44,78.51,7.1,0.27,0.554,25.314,37.77
6414,2025/2/8 5:30,3.84,0.232,6.42,78.35,7.11,0.26,0.539,25.344,38.8
6415,2025/2/8 5:40,3.78,0.233,6.41,78.17,7.12,0.25,0.53,25.367,39.39
6416,2025/2/8 5:50,3.82,0.235,6.4,78.12,7.1,0.26,0.539,25.368,39.61
6417,2025/2/8 6:00,3.92,0.237,6.4,78.12,7.11,0.28,0.579,25.364,41.91
6418,2025/2/8 6:10,3.87,0.236,6.41,78.23,7.11,0.33,0.679,25.337,42.26
6419,2025/2/8 6:20,3.88,0.241,6.47,78.89,7.13,0.51,1.031,25.273,43.34
6420,2025/2/8 6:30,3.84,0.241,6.48,79.16,7.16,0.73,1.463,25.25,42.22
6421,2025/2/8 6:40,3.78,0.242,6.49,79.3,7.18,0.94,1.861,25.233,42.36
6422,2025/2/8 6:50,3.85,0.244,6.52,79.97,7.26,1.77,3.384,25.21,38.9
6423,2025/2/8 7:00,3.75,0.244,6.53,80.51,7.32,2.5,4.677,25.216,31.83
6424,2025/2/8 7:10,3.74,0.247,6.44,81.38,7.56,6.45,11.354,25.41,23.1
6425,2025/2/8 7:20,3.61,0.253,6.53,84.52,7.9,10.42,17.693,25.486,18.7
6426,2025/2/8 7:30,3.02,0.254,6.3,84.84,8.09,16.02,26.239,25.94,13.41
6427,2025/2/8 7:40,2.49,0.257,6.05,85.38,8.22,22.76,36.106,26.375,9.55
6428,2025/2/8 7:50,2.44,0.253,6.02,85.3,8.27,23.44,37.087,26.416,12.71
6429,2025/2/8 8:00,2.46,0.25,5.97,86.07,8.29,25.96,40.668,26.569,10.74
6430,2025/2/8 8:10,2.03,0.25,5.92,86.54,8.3,28.05,43.598,26.736,12.71
6431,2025/2/8 8:20,1.97,0.252,5.93,86.52,8.32,27.59,42.956,26.773,9.5
6432,2025/2/8 8:30,2.05,0.25,5.9,86.77,8.33,28.44,44.146,26.907,8.93
6433,2025/2/8 8:40,1.91,0.249,5.9,86.64,8.33,28.28,43.921,26.893,7.11
6434,2025/2/8 8:50,2.1,0.246,5.91,86.83,8.34,28.31,43.97,26.946,6.85
6435,2025/2/8 9:00,2.73,0.243,5.97,86.43,8.34,26.27,41.107,26.785,8.94
6436,2025/2/8 9:10,2.74,0.241,6.02,86.43,8.34,24.91,39.182,26.685,10.21
6437,2025/2/8 9:20,1.83,0.236,5.82,84.0,8.33,25.61,40.176,26.726,9.5
6438,2025/2/8 9:30,1.83,0.235,5.59,81.01,8.28,26.72,41.739,26.634,10.51
6439,2025/2/8 9:40,2.28,0.235,5.65,81.14,8.28,25.53,40.053,26.544,10.38
6440,2025/2/8 9:50,2.73,0.239,5.68,78.88,8.23,20.46,32.784,26.215,14.07
6441,2025/2/8 10:00,2.7,0.244,5.68,78.21,8.2,19.05,30.735,26.169,15.78
6442,2025/2/8 10:10,2.89,0.244,5.76,78.26,8.16,16.25,26.594,26.069,17.07
6443,2025/2/8 10:20,2.97,0.252,5.81,78.75,8.16,16.51,26.973,26.067,18.86
6444,2025/2/8 10:30,3.19,0.253,5.84,78.43,8.14,15.16,24.954,26.025,21.05
6445,2025/2/8 10:40,3.51,0.252,5.83,76.58,8.03,11.62,19.555,25.823,28.22
6446,2025/2/8 10:50,3.47,0.248,5.86,75.85,7.9,9.67,16.523,25.713,33.66
6447,2025/2/8 11:00,3.61,0.245,5.86,75.37,7.83,8.75,15.063,25.664,40.44
6448,2025/2/8 11:10,3.62,0.278,5.95,76.88,7.82,9.17,15.735,25.728,33.76
6449,2025/2/8 11:20,3.62,0.266,6.02,77.53,7.8,8.71,15.005,25.745,38.46
6450,2025/2/8 11:30,3.72,0.258,6.03,76.85,7.7,7.08,12.387,25.673,44.11
6451,2025/2/8 11:40,3.82,0.253,6.02,75.92,7.59,5.29,9.446,25.595,55.97
6452,2025/2/8 11:50,3.91,0.251,6.06,75.71,7.5,3.95,7.191,25.567,55.29
6453,2025/2/8 12:00,3.87,0.248,6.1,75.75,7.44,2.71,5.052,25.557,56.43
6454,2025/2/8 12:00,3.87,0.248,6.1,75.75,7.44,2.71,5.052,25.557,56.43
6455,2025/2/8 12:10,3.94,0.246,6.15,75.92,7.39,1.59,3.068,25.558,59.55
6456,2025/2/8 12:20,3.83,0.244,6.2,76.24,7.34,0.88,1.739,25.568,53.96
6457,2025/2/8 12:30,3.99,0.242,6.23,76.47,7.3,0.69,1.377,25.584,53.19
6458,2025/2/8 12:40,3.94,0.239,6.26,76.89,7.28,0.52,1.058,25.607,50.77
6459,2025/2/8 12:50,3.81,0.234,6.3,77.3,7.26,0.43,0.884,25.634,48.98
6460,2025/2/8 13:00,3.85,0.233,6.33,77.74,7.24,0.38,0.776,25.667,49.63
6461,2025/2/8 13:10,3.94,0.23,6.36,78.06,7.23,0.33,0.681,25.688,50.39
6462,2025/2/8 13:20,3.94,0.227,6.37,78.21,7.23,0.31,0.642,25.699,51.76
6463,2025/2/8 13:30,3.93,0.225,6.38,78.39,7.21,0.34,0.698,25.712,52.54
6464,2025/2/8 13:40,3.84,0.222,6.37,78.28,7.21,0.31,0.637,25.707,53.53
6465,2025/2/8 13:50,3.98,0.221,6.37,78.24,7.2,0.32,0.669,25.698,51.74
6466,2025/2/8 14:00,3.93,0.221,6.38,78.27,7.19,0.3,0.618,25.687,50.45
6467,2025/2/8 14:10,3.98,0.218,6.38,78.32,7.17,0.32,0.667,25.692,50.12
6468,2025/2/8 14:20,3.83,0.216,6.38,78.26,7.16,0.34,0.697,25.692,48.31
6469,2025/2/8 14:30,3.9,0.214,6.37,78.25,7.16,0.32,0.669,25.693,48.28
6470,2025/2/8 14:40,3.77,0.213,6.4,78.51,7.17,0.28,0.574,25.694,42.69
6471,2025/2/8 14:50,3.75,0.213,6.37,78.18,7.16,0.29,0.611,25.69,42.68
6472,2025/2/8 15:00,3.76,0.211,6.37,78.22,7.16,0.29,0.608,25.694,40.3
6473,2025/2/8 15:10,3.8,0.21,6.39,78.45,7.16,0.27,0.559,25.702,39.42
6474,2025/2/8 15:20,3.82,0.209,6.39,78.48,7.18,0.26,0.543,25.701,38.71
6475,2025/2/8 15:30,3.82,0.205,6.4,78.63,7.16,0.26,0.544,25.711,36.21
6476,2025/2/8 15:40,3.63,0.204,6.39,78.54,7.17,0.27,0.56,25.759,35.04
6477,2025/2/8 15:50,3.65,0.205,6.42,78.84,7.16,0.26,0.537,25.738,34.56
6478,2025/2/8 16:00,3.62,0.207,6.45,79.25,7.16,0.25,0.531,25.772,35.53
6479,2025/2/8 16:10,3.64,0.208,6.41,78.8,7.17,0.25,0.526,25.75,34.19
6480,2025/2/8 16:20,3.64,0.211,6.44,79.21,7.17,0.26,0.532,25.784,33.9
6481,2025/2/8 16:30,3.62,0.21,6.41,78.83,7.17,0.26,0.538,25.767,33.69
6482,2025/2/8 16:40,3.7,0.21,6.42,78.96,7.17,0.26,0.54,25.78,33.69
6483,2025/2/8 16:50,3.73,0.213,6.43,79.06,7.17,0.26,0.541,25.783,33.65
6484,2025/2/8 17:00,3.74,0.212,6.4,78.72,7.17,0.26,0.541,25.77,34.1
6485,2025/2/8 17:10,3.69,0.217,6.45,79.19,7.16,0.26,0.533,25.748,33.59
6486,2025/2/8 17:20,3.7,0.216,6.37,78.24,7.17,0.25,0.528,25.732,32.79
6487,2025/2/8 17:30,3.64,0.217,6.41,78.76,7.17,0.27,0.565,25.735,33.06
6488,2025/2/8 17:40,3.62,0.219,6.4,78.61,7.17,0.29,0.593,25.736,34.2
6489,2025/2/8 17:50,3.65,0.219,6.38,78.32,7.16,0.29,0.607,25.72,34.28
6490,2025/2/8 18:00,3.72,0.222,6.4,78.64,7.16,0.3,0.617,25.726,34.21
6491,2025/2/8 18:10,3.76,0.221,6.36,78.17,7.16,0.3,0.63,25.715,34.76
6492,2025/2/8 18:20,3.75,0.223,6.39,78.49,7.16,0.31,0.651,25.731,35.08
6493,2025/2/8 18:30,3.78,0.224,6.33,77.83,7.16,0.35,0.712,25.73,36.56
6494,2025/2/8 18:40,3.78,0.226,6.34,77.93,7.17,0.36,0.738,25.722,35.64
6495,2025/2/8 18:50,3.84,0.227,6.36,78.26,7.17,0.39,0.803,25.754,36.38
6496,2025/2/8 19:00,3.79,0.228,6.37,78.3,7.17,0.41,0.836,25.751,36.06
6497,2025/2/8 19:10,3.78,0.229,6.36,78.28,7.19,0.43,0.878,25.765,36.76
6498,2025/2/8 19:20,3.82,0.227,6.34,78.01,7.19,0.44,0.894,25.767,37.01
6499,2025/2/8 19:30,3.78,0.229,6.34,78.03,7.19,0.44,0.907,25.767,37.14
6500,2025/2/8 19:40,3.81,0.232,6.37,78.4,7.19,0.47,0.95,25.76,36.27
6501,2025/2/8 19:50,3.68,0.234,6.36,78.26,7.2,0.49,0.998,25.759,36.3
6502,2025/2/8 20:00,3.73,0.234,6.28,77.3,7.2,0.5,1.012,25.747,36.03
6503,2025/2/8 20:10,3.87,0.234,6.32,77.82,7.2,0.52,1.047,25.755,36.12
6504,2025/2/8 20:20,3.85,0.236,6.3,77.45,7.2,0.5,1.015,25.733,37.2
6505,2025/2/8 20:30,3.84,0.233,6.37,78.33,7.2,0.49,0.995,25.726,35.59
6506,2025/2/8 20:40,3.84,0.238,6.35,78.11,7.2,0.47,0.952,25.745,36.39
6507,2025/2/8 20:50,3.75,0.24,6.32,77.64,7.18,0.42,0.851,25.684,35.22
6508,2025/2/8 21:00,3.82,0.239,6.3,77.41,7.18,0.39,0.806,25.683,35.43
6509,2025/2/8 21:10,3.75,0.24,6.26,76.87,7.17,0.41,0.838,25.681,35.25
6510,2025/2/8 21:20,3.73,0.24,6.25,76.74,7.17,0.39,0.801,25.683,35.55
6511,2025/2/8 21:30,3.57,0.24,6.31,77.46,7.17,0.36,0.734,25.644,33.27
6512,2025/2/8 21:40,3.58,0.24,6.34,77.79,7.17,0.33,0.69,25.64,31.97
6513,2025/2/8 21:50,3.55,0.242,6.36,77.96,7.17,0.34,0.692,25.626,29.96
6514,2025/2/8 22:00,3.6,0.243,6.32,77.55,7.17,0.33,0.679,25.616,29.1
6515,2025/2/8 22:10,3.54,0.245,6.35,77.88,7.17,0.3,0.619,25.604,28.91
6516,2025/2/8 22:20,3.5,0.245,6.37,78.11,7.17,0.29,0.595,25.59,29.03
6517,2025/2/8 22:30,3.59,0.245,6.41,78.49,7.17,0.27,0.57,25.569,29.29
6518,2025/2/8 22:40,3.45,0.246,6.44,78.84,7.17,0.28,0.576,25.54,29.02
6519,2025/2/8 22:50,3.56,0.244,6.44,78.81,7.16,0.28,0.574,25.517,29.46
6520,2025/2/8 23:00,3.45,0.245,6.45,78.84,7.16,0.25,0.528,25.464,29.41
6521,2025/2/8 23:10,3.46,0.244,6.48,79.12,7.16,0.23,0.485,25.407,28.31
6522,2025/2/8 23:20,3.51,0.243,6.49,79.22,7.16,0.23,0.484,25.379,28.39
6523,2025/2/8 23:30,3.49,0.242,6.52,79.53,7.15,0.22,0.467,25.335,27.62
6524,2025/2/8 23:40,3.48,0.241,6.52,79.45,7.15,0.23,0.471,25.312,28.02
6525,2025/2/8 23:50,3.51,0.24,6.53,79.53,7.15,0.22,0.456,25.283,27.03
6526,2025/2/9 0:00,3.46,0.239,6.52,79.4,7.14,0.23,0.479,25.256,26.96
6527,2025/2/9 0:10,3.41,0.238,6.53,79.41,7.15,0.22,0.465,25.231,26.99
6528,2025/2/9 0:20,3.51,0.236,6.49,78.97,7.15,0.25,0.519,25.238,27.56
6529,2025/2/9 0:30,3.62,0.235,6.43,78.28,7.14,0.3,0.611,25.24,28.67
6530,2025/2/9 0:40,3.56,0.233,6.48,78.85,7.17,0.26,0.543,25.204,26.64
6531,2025/2/9 0:50,3.58,0.232,6.44,78.32,7.16,0.29,0.594,25.215,27.44
6532,2025/2/9 1:00,3.52,0.23,6.47,78.61,7.15,0.28,0.574,25.172,26.86
6533,2025/2/9 1:10,3.66,0.229,6.44,78.34,7.16,0.29,0.607,25.174,26.95
6534,2025/2/9 1:20,3.57,0.227,6.45,78.38,7.15,0.3,0.618,25.154,27.31
6535,2025/2/9 1:30,3.68,0.228,6.45,78.44,7.16,0.32,0.653,25.14,27.29
6536,2025/2/9 1:40,3.66,0.226,6.46,78.47,7.16,0.31,0.647,25.123,27.29
6537,2025/2/9 1:50,3.69,0.225,6.49,78.79,7.17,0.29,0.609,25.107,26.54
6538,2025/2/9 2:00,3.72,0.225,6.52,79.19,7.18,0.28,0.588,25.084,25.91
6539,2025/2/9 2:10,3.7,0.222,6.5,78.91,7.17,0.3,0.622,25.076,26.78
6540,2025/2/9 2:20,3.65,0.222,6.51,79.06,7.19,0.3,0.617,25.065,25.89
6541,2025/2/9 2:30,3.61,0.221,6.51,78.98,7.17,0.3,0.629,25.053,26.26
6542,2025/2/9 2:40,3.66,0.22,6.49,78.75,7.18,0.32,0.659,25.049,26.22
6543,2025/2/9 2:50,3.76,0.218,6.5,78.85,7.18,0.31,0.64,25.046,25.85
6544,2025/2/9 3:00,3.65,0.219,6.52,79.11,7.19,0.3,0.622,25.026,25.28
6545,2025/2/9 3:10,3.69,0.217,6.5,78.87,7.17,0.32,0.664,25.02,25.63
6546,2025/2/9 3:20,3.66,0.217,6.55,79.43,7.19,0.3,0.624,25.001,24.88
6547,2025/2/9 3:30,3.71,0.217,6.53,79.18,7.19,0.31,0.646,24.992,24.95
6548,2025/2/9 3:40,3.78,0.215,6.54,79.22,7.2,0.32,0.652,24.989,24.97
6549,2025/2/9 3:50,3.81,0.215,6.52,79.02,7.2,0.32,0.663,24.988,25.15
6550,2025/2/9 4:00,3.65,0.215,6.48,78.58,7.19,0.33,0.681,24.995,25.45
6551,2025/2/9 4:10,3.62,0.215,6.55,79.37,7.21,0.31,0.634,24.956,24.2
6552,2025/2/9 4:20,3.7,0.215,6.55,79.32,7.19,0.32,0.655,24.967,24.79
6553,2025/2/9 4:30,3.69,0.216,6.52,79.04,7.2,0.32,0.657,24.974,24.82
6554,2025/2/9 4:40,3.65,0.215,6.54,79.18,7.2,0.33,0.678,24.968,24.78
6555,2025/2/9 4:50,3.73,0.216,6.52,79.03,7.19,0.34,0.697,24.978,25.26
6556,2025/2/9 5:00,3.74,0.218,6.48,78.51,7.19,0.35,0.718,24.998,25.62
6557,2025/2/9 5:10,3.68,0.222,6.43,77.97,7.19,0.38,0.784,25.015,25.72
6558,2025/2/9 5:20,3.58,0.223,6.38,77.43,7.19,0.44,0.897,25.047,26.69
6559,2025/2/9 5:30,3.73,0.224,6.35,77.17,7.2,0.49,0.989,25.069,29.07
6560,2025/2/9 5:40,3.84,0.222,6.24,76.19,7.19,1.0,1.964,25.175,31.21
6561,2025/2/9 5:50,3.86,0.222,6.12,75.27,7.23,1.73,3.305,25.355,30.9
6562,2025/2/9 6:00,3.78,0.22,6.17,76.07,7.25,2.2,4.152,25.358,29.09
6563,2025/2/9 6:10,3.78,0.222,6.17,76.18,7.27,2.48,4.65,25.356,29.84
6564,2025/2/9 6:20,3.65,0.221,6.19,76.6,7.31,2.92,5.422,25.343,29.75
6565,2025/2/9 6:30,3.6,0.222,6.15,76.46,7.35,3.46,6.353,25.381,22.26
6566,2025/2/9 6:40,3.57,0.226,6.23,77.74,7.41,4.05,7.369,25.419,20.62
6567,2025/2/9 6:50,3.67,0.232,6.2,77.93,7.49,5.09,9.113,25.484,19.35
6568,2025/2/9 7:00,3.52,0.236,6.24,78.46,7.57,5.36,9.564,25.461,16.25
6569,2025/2/9 7:10,3.61,0.234,6.08,77.6,7.66,7.41,12.924,25.596,14.28
6570,2025/2/9 7:20,3.87,0.236,6.21,79.61,7.75,8.43,14.554,25.578,11.77
6571,2025/2/9 7:30,4.02,0.238,6.14,80.76,7.93,12.22,20.48,25.805,9.32
6572,2025/2/9 7:40,3.81,0.239,6.04,83.05,8.12,18.87,30.47,26.181,18.45
6573,2025/2/9 7:50,4.36,0.244,6.01,85.85,8.22,24.66,38.817,26.457,119.64
6574,2025/2/9 8:00,3.75,0.247,6.05,87.56,8.27,26.94,42.048,26.531,81.68
6575,2025/2/9 8:10,3.43,0.244,6.06,88.57,8.3,28.52,44.252,26.598,89.46
6576,2025/2/9 8:20,3.03,0.255,6.03,89.26,8.32,29.81,46.05,26.852,56.52
6577,2025/2/9 8:30,2.7,0.252,6.03,89.66,8.33,30.41,46.873,26.984,46.4
6578,2025/2/9 8:40,2.61,0.251,6.03,90.04,8.34,30.73,47.328,27.072,26.74
6579,2025/2/9 8:50,2.64,0.25,6.03,90.2,8.34,30.96,47.639,27.13,17.86
6580,2025/2/9 9:00,2.29,0.254,6.06,90.57,8.35,30.8,47.423,27.172,10.23
6581,2025/2/9 9:10,2.97,0.25,6.06,90.8,8.36,31.01,47.712,27.181,10.06
6582,2025/2/9 9:20,2.75,0.247,6.07,90.88,8.36,30.91,47.579,27.196,8.28
6583,2025/2/9 9:30,2.4,0.243,6.04,90.7,8.36,31.3,48.113,27.21,7.72
6584,2025/2/9 9:40,2.33,0.241,6.1,90.67,8.36,29.71,45.919,27.116,6.29
6585,2025/2/9 9:50,2.8,0.239,6.13,91.13,8.35,29.73,45.942,27.167,6.44
6586,2025/2/9 10:00,2.2,0.233,6.16,91.05,8.35,28.85,44.732,27.114,7.4
6587,2025/2/9 10:10,2.11,0.23,6.13,91.34,8.36,29.88,46.154,27.236,8.63
